"","date","temp_avg","temp_min","temp_max","temp_observ","precip","wind","wt_fog","wt_heavy_fog","wt_thunder","wt_sleet","wt_hail","wt_glaze","wt_haze","wt_drift_snow","wt_high_wind","wt_mist","wt_drizzle","wt_rain","wt_freeze_rain","wt_snow","wt_ground_fog","wt_ice_fog","wt_freeze_drizzle","wt_unknown","casual","registered","total_cust","holiday"
"969","2013-08-26",23.2,15.96875,28.40625,18.9333333333333,0.00333333333333333,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1687,7582,9269,0
"970","2013-08-27",26.9,19.1,30.69375,22.2333333333333,0.0561224489795918,2.725,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1538,7968,9506,0
"971","2013-08-28",25.4333333333333,21.5,29.8933333333333,22.45,0.58041237113402,1.8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,993,6643,7636,0
"972","2013-08-29",25.0333333333333,21.39375,27.7375,22.5,4.45047619047619,3.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646,7697,9343,0
"973","2013-08-30",25.1666666666667,19.8133333333333,29.1133333333333,21.4545454545455,0.0419354838709677,3.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2306,7355,9661,0
"974","2013-08-31",26.2333333333333,20.5583333333333,30.3666666666667,22.8875,0.00348837209302326,3.35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4365,5038,9403,0
"975","2013-09-01",26.6333333333333,20.26,31.2133333333333,22.4272727272727,0.163736263736264,2.275,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4698,4518,9216,0
"976","2013-09-02",27,20.9,32.2066666666667,22.7666666666667,3.93398058252428,2.075,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3201,4824,8025,1
"977","2013-09-03",26.5333333333333,20.73125,30.80625,22.1666666666667,0.187234042553192,4.075,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1375,7435,8810,0
"978","2013-09-04",22.5333333333333,14.50625,28.64375,17.3583333333333,0,2.425,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1532,8202,9734,0
"979","2013-09-05",23.0333333333333,15.23125,28.25,16.9416666666667,0,3.375,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1575,8343,9918,0
"980","2013-09-06",20.4666666666667,13.3357142857143,26.6285714285714,14.66,0,2.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1814,8327,10141,0
"981","2013-09-07",19.8333333333333,11.3066666666667,25.7571428571429,14.2,0,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3211,6907,10118,0
"982","2013-09-08",24.3,14.48,28.56,19.025,0.0955555555555555,2.975,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3033,6367,9400,0
"983","2013-09-09",22.2,16.55625,28.925,18.3416666666667,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381,7675,9056,0
"984","2013-09-10",25.9666666666667,18.8533333333333,28.5533333333333,22.3818181818182,0,3.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1435,7995,9430,0
"985","2013-09-11",28.4666666666667,21.7133333333333,33.06,23.7909090909091,0,2.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1271,7904,9175,0
"986","2013-09-12",26.4,21.325,32.6,22.0333333333333,1.91368421052632,2.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,946,6035,6981,0
"987","2013-09-13",22.5,17.64375,30.20625,18.5166666666667,14.2889908256881,4.275,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1589,8342,9931,0
"988","2013-09-14",17.1666666666667,11.0375,23.6875,12.9166666666667,0.0474226804123711,3.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3943,7188,11131,0
"989","2013-09-15",16.5333333333333,8.3375,22.33125,11.3916666666667,0,2.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3201,6547,9748,0
"990","2013-09-16",19.3666666666667,11.8133333333333,23.94,15.9090909090909,0.152173913043478,3.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1084,7184,8268,0
"991","2013-09-17",16.2,9.56875,21.58125,11.2916666666667,0.856565656565656,3.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1269,8567,9836,0
"992","2013-09-18",14.5,6.875,20.74375,8.84166666666667,0.0115789473684211,1.475,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1298,8654,9952,0
"993","2013-09-19",17.3333333333333,8.3,22.4375,12.6333333333333,0,1.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637,8723,10360,0
"994","2013-09-20",19.4666666666667,11.52,25.16,14.4363636363636,0.302127659574468,2.625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1909,8636,10545,0
"995","2013-09-21",20.1,14.2333333333333,25.7,16.3090909090909,2.24838709677419,3.625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2149,4691,6840,0
"996","2013-09-22",18.7,13.29375,23.61875,15.0083333333333,21.3571428571429,3.425,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2749,6590,9339,0
"997","2013-09-23",15.6666666666667,10.1125,20.9375,12,0.176530612244898,3.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1272,7709,8981,0
"998","2013-09-24",14.7666666666667,6.88125,20.5875,8.43333333333333,0.00309278350515464,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1144,8345,9489,0
"999","2013-09-25",16.0333333333333,7.99375,22.99375,10.275,0.00824742268041237,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1169,8355,9524,0
"1000","2013-09-26",17.5333333333333,10.2,23.675,12.6916666666667,0.0185567010309278,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1293,8495,9788,0
"1001","2013-09-27",17.2666666666667,11.7375,22.95,14.2166666666667,0.0154639175257732,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1634,8224,9858,0
"1002","2013-09-28",17.4,12.26875,21.80625,14.3583333333333,0,1.85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3502,6555,10057,0
"1003","2013-09-29",16.4333333333333,9.9875,22.08125,11.5833333333333,0,1.525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3080,6171,9251,0
"1004","2013-09-30",16.9,9.56875,22.93125,12.0833333333333,0.0032967032967033,1.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1338,7694,9032,0
"1005","2013-10-01",19.7666666666667,11.18125,25.025,15.45,0.01,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1339,8916,10255,0
"1006","2013-10-02",21.9666666666667,13.6428571428571,27.9714285714286,15.4,0,2.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1289,8960,10249,0
"1007","2013-10-03",21.9,14.5933333333333,28.5133333333333,16.6545454545455,0.00303030303030303,1.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1248,8811,10059,0
"1008","2013-10-04",23.2,15.3076923076923,29.3153846153846,16.9636363636364,0.0404255319148936,0.966666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1667,8491,10158,0
"1009","2013-10-05",24.3666666666667,16.55,30.5571428571429,18.9454545454545,0.125,1.33333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3401,7055,10456,0
"1010","2013-10-06",24.5,17.8285714285714,30.8428571428571,19.5909090909091,0,3.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2992,6658,9650,0
"1011","2013-10-07",21.3333333333333,16.6285714285714,28.1,20.4090909090909,3.10618556701031,4.03333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,5377,5797,0
"1012","2013-10-08",14.8666666666667,8.76428571428571,22.7857142857143,10.3090909090909,24.5362831858407,2.73333333333333,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1278,8551,9829,0
"1013","2013-10-09",14.5,9.68571428571429,17.9714285714286,11.3727272727273,0.398936170212766,4.73333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,757,5603,6360,0
"1014","2013-10-10",13.2666666666667,11.2857142857143,15.0857142857143,11.7727272727273,20.6962962962963,5.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,2311,2491,0
"1015","2013-10-11",15.3,12.1071428571429,15.4785714285714,14.4909090909091,43.4352380952381,4.43333333333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,1658,1775,0
"1016","2013-10-12",17.4666666666667,14.6857142857143,17.95,15.9727272727273,54.2579439252336,4.16666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1299,3892,5191,0
"1017","2013-10-13",16.4666666666667,14.3642857142857,18.4857142857143,14.6454545454545,8.22735849056604,4.26666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523,4415,5938,0
"1018","2013-10-14",16.2333333333333,12.2285714285714,18.7928571428571,13.2363636363636,0.883838383838383,2.03333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1830,6988,8818,1
"1019","2013-10-15",15.6333333333333,9.47857142857143,20.9071428571429,10.7,0.02,1.26666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1031,8241,9272,0
"1020","2013-10-16",17.8,11.3785714285714,21.2714285714286,15.6727272727273,0.138541666666667,1.86666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1113,8516,9629,0
"1021","2013-10-17",19.0333333333333,14.2266666666667,22.9266666666667,16.725,0.23936170212766,2.76666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1049,8419,9468,0
"1022","2013-10-18",16.4,9.82,22.4066666666667,10.8727272727273,1.28823529411765,2.76666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1870,8386,10256,0
"1023","2013-10-19",12.8333333333333,7.38,18.32,9.84545454545455,0.0824175824175824,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3190,6119,9309,0
"1024","2013-10-20",13.3666666666667,6.72,17.74,8.01666666666667,0.331632653061225,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2541,5952,8493,0
"1025","2013-10-21",11.4666666666667,4.6125,18.16875,5.64166666666667,0.00315789473684211,2.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1331,7625,8956,0
"1026","2013-10-22",13.3666666666667,5.63333333333333,18.6125,8.28181818181818,0.00978260869565217,2.375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736,8254,8990,0
"1027","2013-10-23",11.0333333333333,6.675,16.2875,7.36363636363636,1.6287037037037,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616,7268,7884,0
"1028","2013-10-24",7.96666666666667,3.2625,12.9875,4.7,0.29375,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591,7232,7823,0
"1029","2013-10-25",6.9,0.94375,11.325,2.63333333333333,0.003125,3.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,913,6953,7866,0
"1030","2013-10-26",6.53333333333333,-1,12.6,1.1,0,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2195,5711,7906,0
"1031","2013-10-27",10.5666666666667,0.9375,13.9875,4.45,0.00326086956521739,2.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380,5537,7917,0
"1032","2013-10-28",9.16666666666667,2.11875,16.175,4.20833333333333,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1177,7338,8515,0
"1033","2013-10-29",10.2333333333333,3.05625,17.25625,5.125,0.00574712643678161,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963,7986,8949,0
"1034","2013-10-30",12.5,5.96875,17.675,10.875,0.89313725490196,1.425,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806,7249,8055,0
"1035","2013-10-31",15.5,10.8533333333333,19.0333333333333,13.3727272727273,0.686813186813187,3.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,7612,8335,0
"1036","2013-11-01",19.8666666666667,13.4,21.99375,18.7083333333333,1.33942307692308,3.825,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921,7125,8046,0
"1037","2013-11-02",15.3666666666667,9.85625,21.8125,10.5166666666667,2.93846153846154,2.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2866,6507,9373,0
"1038","2013-11-03",10.9333333333333,5.9375,17.55625,8.15,0.305263157894737,4.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2115,5537,7652,0
"1039","2013-11-04",5.3,-0.38,10.9133333333333,0.8,0.00666666666666667,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,6300,6854,0
"1040","2013-11-05",7.23333333333333,0.8,9.68125,4.35833333333333,0,1.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670,7482,8152,0
"1041","2013-11-06",13.6666666666667,5.1125,15.8625,10.6833333333333,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,797,7982,8779,0
"1042","2013-11-07",13.5333333333333,8.63125,18.58125,12.7166666666667,0.188172043010753,4.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,7489,7974,0
"1043","2013-11-08",7.53333333333333,0.85,14.1,3.475,0.831,3.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727,6781,7508,0
"1044","2013-11-09",5.26666666666667,-1.85625,11.29375,0.741666666666667,0.0111111111111111,3.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2191,5350,7541,0
"1045","2013-11-10",10.1,0.9,13.9875,6.425,0.00333333333333333,4.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2067,5110,7177,0
"1046","2013-11-11",8.5,1.225,15.83125,4.59166666666667,0,3.225,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,972,6216,7188,1
"1047","2013-11-12",7.6,0.84375,12.8875,4.4,0,4.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,5850,6112,0
"1048","2013-11-13",1.83333333333333,-2.275,6.9125,-0.841666666666667,0.00309278350515464,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,6186,6466,0
"1049","2013-11-14",3.6,-4.0375,8.5375,-1.675,0,1.55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,378,6895,7273,0
"1050","2013-11-15",5.6,-2.51875,14.025,0.875,0.0955555555555555,1.175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782,6889,7671,0
"1051","2013-11-16",9.13333333333333,1.85,13.6125,7.25833333333333,6.82761904761905,1.025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1529,5275,6804,0
"1052","2013-11-17",12.7666666666667,7.59333333333333,14.0066666666667,11.8166666666667,0.672340425531915,2.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1446,5499,6945,0
"1053","2013-11-18",16.4,10.38125,18.75,12.5181818181818,4.83725490196079,4.925,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,707,7546,8253,0
"1054","2013-11-19",8.96666666666667,4.525,15.94375,5.01818181818182,0,5.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,7019,7445,0
"1055","2013-11-20",4,-0.85625,7.9875,0.409090909090909,0,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,6888,7340,0
"1056","2013-11-21",3.76666666666667,-1.55,8.39375,1.66363636363636,0.00631578947368421,0.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,7050,7521,0
"1057","2013-11-22",10.6333333333333,3.44,12.7466666666667,7.5,0.0642105263157895,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719,7427,8146,0
"1058","2013-11-23",9.7,2.23333333333333,15.3733333333333,3.94545454545455,0.244329896907217,6.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1267,4867,6134,0
"1059","2013-11-24",-0.733333333333333,-5.04666666666667,5.93333333333333,-4.74545454545455,0,6.525,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,370,2823,3193,0
"1060","2013-11-25",-2.56666666666667,-7.12666666666667,0.48,-5.21818181818182,0,3.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,310,4950,5260,0
"1061","2013-11-26",1.7,-3.74,4.32666666666667,1.48333333333333,4.43263157894737,2.825,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,51,1822,1873,0
"1062","2013-11-27",4.3,-0.786666666666667,7.95625,2.675,51.1981651376147,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,44,2196,2240,0
"1063","2013-11-28",0.2,-3.41428571428571,3.68571428571429,-2.44,3.24948453608248,3.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,1186,1574,1
"1064","2013-11-29",0.8,-4.76,4.08,-3.98181818181818,0,2.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722,2196,2918,0
"1065","2013-11-30",-0.3,-5.23333333333333,3.97333333333333,-4.16363636363636,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784,2219,3003,0
"1066","2013-12-01",1.36666666666667,-5.0375,4.725,-3.05833333333333,0,0.825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662,3008,3670,0
"1067","2013-12-02",5.86666666666667,-1.6,8.51333333333333,3.42727272727273,0.0032967032967033,0.875,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,284,6030,6314,0
"1068","2013-12-03",7.26666666666667,2.83125,10.3,4.44166666666667,0,0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,416,7032,7448,0
"1069","2013-12-04",6.86666666666667,2.525,12.5933333333333,4.575,0.00543478260869565,1.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,7114,7551,0
"1070","2013-12-05",13.5333333333333,5.64375,15.4875,11.8916666666667,0.00674157303370787,3.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582,7560,8142,0
"1071","2013-12-06",13.2666666666667,7.9,19.2,11.05,4.58265306122449,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,2799,2944,0
"1072","2013-12-07",4.33333333333333,1.025,11.875,1.61666666666667,22.1742857142857,4.625,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593,4285,4878,0
"1073","2013-12-08",-0.8,-2.65,3.1875,-2.05833333333333,1.89662921348315,3.175,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,88,1269,1357,0
"1074","2013-12-09",0.4,-2.28125,1.5625,-0.133333333333333,27.8271844660194,1.6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,67,3379,3446,0
"1075","2013-12-10",1.03333333333333,-1.13333333333333,1.82,-0.254545454545455,4.22934782608696,2.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2597,2696,0
"1076","2013-12-11",-0.4,-5.775,3.125,-5.04166666666667,5.89583333333333,1.55,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,224,5246,5470,0
"1077","2013-12-12",-2.13333333333333,-5.88571428571429,2.5,-4.21,0.00555555555555556,3.325,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,158,4926,5084,0
"1078","2013-12-13",-1,-6.27333333333333,2.15333333333333,-2.78181818181818,0,1.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,5378,5624,0
"1079","2013-12-14",1.46666666666667,-2.76666666666667,4.48666666666667,0.2,1.6494623655914,2.75,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,253,2541,2794,0
"1080","2013-12-15",3.66666666666667,-0.513333333333333,5.64,0.854545454545454,11.5121212121212,4.075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539,3762,4301,0
"1081","2013-12-16",1.46666666666667,-1.91333333333333,5.82,0.154545454545455,0.00869565217391304,2.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,5373,5612,0
"1082","2013-12-17",1.66666666666667,-0.48125,2.4375,-0.00833333333333334,0.0595744680851064,1.925,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,202,5148,5350,0
"1083","2013-12-18",1.83333333333333,-2.175,3.7125,-0.791666666666667,0.445744680851064,2.725,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,292,5480,5772,0
"1084","2013-12-19",3.16666666666667,-4.10625,8.11875,-0.191666666666667,0.00340909090909091,2.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481,6172,6653,0
"1085","2013-12-20",10.0333333333333,0.70625,14.2,6.05833333333333,0,3.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580,5931,6511,0
"1086","2013-12-21",15.1666666666667,6.8125,17.225,13.05,0.00574712643678161,4.95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1838,4592,6430,0
"1087","2013-12-22",18.8333333333333,12.3375,21.5,19.45,1.69285714285714,4.925,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,2170,2830,0
"1088","2013-12-23",15.2,10.975,19.4125,13.75,17.8181818181818,4.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,1843,2002,0
"1089","2013-12-24",3.2,-2.3125,12.24375,-0.925,8.87752808988764,5.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,2069,2345,0
"1090","2013-12-25",-3.43333333333333,-7.16666666666667,2.6,-6.23636363636364,0.0176470588235294,2.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,647,1001,1
"1091","2013-12-26",-0.633333333333333,-6.27333333333333,2.78,-3.12727272727273,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,2021,2446,0
"1092","2013-12-27",1.63333333333333,-4.6,7.63333333333333,-3.23636363636364,0.0118421052631579,1.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,2784,3584,0
"1093","2013-12-28",4.33333333333333,-3.24375,11,-0.0916666666666666,0.00384615384615385,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1936,2485,4421,0
"1094","2013-12-29",7.4,0.175,11.89375,5.00909090909091,8.65595238095238,2.875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,1154,1441,0
"1095","2013-12-30",5.63333333333333,1.325,8.40625,3.14166666666667,20.5197674418605,3.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,3682,4356,0
"1096","2013-12-31",2.03333333333333,-1.95625,7.15,-1.575,0.00731707317073171,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531,3595,4126,0
"1097","2014-01-01",1.16666666666667,-4.08571428571429,7.15714285714286,-1.77,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,2281,3011,1
"1098","2014-01-02",1.6,-2.5125,5.6625,-1.75833333333333,1.72584269662921,2.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,3028,3316,0
"1099","2014-01-03",-4.63333333333333,-10.1125,1.30625,-9.85,8.93131313131313,6.125,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,75,1533,1608,0
"1100","2014-01-04",-6.93333333333333,-12.71875,-3.83125,-10.8333333333333,0.0116279069767442,2.35,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,158,2084,2242,0
"1101","2014-01-05",-0.666666666666667,-9.79333333333333,1.93333333333333,-1.25454545454545,0.698765432098765,1.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,135,1925,2060,0
"1102","2014-01-06",3.83333333333333,-5.6,8.23125,3.8,6.16067415730337,6.425,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,3384,3507,0
"1103","2014-01-07",-11.1666666666667,-16.15,1.3,-15.3833333333333,0.545454545454545,4.875,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29,2253,2282,0
"1104","2014-01-08",-8.46666666666667,-15.11875,-6.05625,-10.925,0.00609756097560976,1.775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,3780,3855,0
"1105","2014-01-09",-1.26666666666667,-9.1,-0.35,-3.21666666666667,0.0036144578313253,1.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,4758,4948,0
"1106","2014-01-10",0.3,-3.0625,2.43125,-0.00833333333333334,4.42584269662922,1.175,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,81,1762,1843,0
"1107","2014-01-11",4.8,0.38125,6.49375,4.025,17.0101123595506,2.575,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,97,1858,1955,0
"1108","2014-01-12",8.43333333333333,1.5375,12.15625,4.85833333333333,13.0273684210526,3.675,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,4414,5413,0
"1109","2014-01-13",4.16666666666667,-2.275,11.6625,0.00833333333333327,0.0430232558139535,2.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732,6129,6861,0
"1110","2014-01-14",9.26666666666667,-0.31875,13.375,7.48333333333333,2.08969072164949,2.375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,4714,5059,0
"1111","2014-01-15",4.6,1.11875,8.78125,2.21666666666667,4.98282828282829,2.525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,5943,6459,0
"1112","2014-01-16",2.56666666666667,-0.78125,7.21875,-0.283333333333333,1.25052631578947,2.625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,5631,6016,0
"1113","2014-01-17",1.56666666666667,-3.38,5.3,-2.26666666666667,0.0344827586206897,2.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532,5606,6138,0
"1114","2014-01-18",0.0999999999999999,-4.20625,6.09375,-3,0.110989010989011,5.275,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,2889,3299,0
"1115","2014-01-19",-0.966666666666667,-6.55,3.25,-4.49166666666667,0,3.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,3379,4099,0
